paper,area,year
504,Science & Technology - Other Topics,2019
505,Engineering,2019
506,Oncology,2019
507,Energy & Fuels,2019
507,Engineering,2019
508,Energy & Fuels,2019
508,Engineering,2019
509,Computer Science,2019
509,Engineering,2019
510,Computer Science,2019
511,Computer Science,2019
512,Materials Science,2019
513,Science & Technology - Other Topics,2019
513,Environmental Sciences & Ecology,2019
514,Construction & Building Technology,2019
514,Engineering,2019
515,Engineering,2019
515,Telecommunications,2019
516,Materials Science,2019
517,Environmental Sciences & Ecology,2019
517,Marine & Freshwater Biology,2019
518,Computer Science,2019
519,Thermodynamics,2019
519,Engineering,2019
520,Computer Science,2019
521,Engineering,2019
521,Water Resources,2019
522,Thermodynamics,2019
522,Energy & Fuels,2019
522,Engineering,2019
522,Mechanics,2019
523,Computer Science,2019
523,Engineering,2019
523,Telecommunications,2019
524,Thermodynamics,2019
524,Engineering,2019
525,Geology,2019
526,Engineering,2019
527,Science & Technology - Other Topics,2019
528,Materials Science,2019
528,Metallurgy & Metallurgical Engineering,2019
528,Mining & Mineral Processing,2019
529,Business & Economics,2019
529,Social Sciences - Other Topics,2019
530,Engineering,2019
531,Construction & Building Technology,2019
531,Engineering,2019
532,Energy & Fuels,2019
532,Engineering,2019
533,Business & Economics,2019
534,Automation & Control Systems,2019
534,Engineering,2019
535,Business & Economics,2019
536,Engineering,2019
537,Biodiversity & Conservation,2019
537,Marine & Freshwater Biology,2019
538,Business & Economics,2019
538,Energy & Fuels,2019
538,Environmental Sciences & Ecology,2019
539,Business & Economics,2019
540,Geology,2019
541,Physics,2019
542,Optics,2019
542,Physics,2019
543,Science & Technology - Other Topics,2019
543,Materials Science,2019
544,Materials Science,2019
544,Polymer Science,2019
545,Science & Technology - Other Topics,2019
546,Science & Technology - Other Topics,2019
547,Thermodynamics,2019
547,Mechanics,2019
548,Chemistry,2019
548,Engineering,2019
549,Business & Economics,2019
550,Construction & Building Technology,2019
550,Energy & Fuels,2019
550,Engineering,2019
551,Chemistry,2019
551,Physics,2019
552,Chemistry,2019
552,Physics,2019
553,Chemistry,2019
553,Physics,2019
554,Chemistry,2019
554,Physics,2019
555,Thermodynamics,2019
555,Chemistry,2019
556,Chemistry,2019
557,Science & Technology - Other Topics,2019
557,Energy & Fuels,2019
557,Engineering,2019
558,Computer Science,2019
558,Telecommunications,2019
559,Geology,2019
559,Paleontology,2019
560,Energy & Fuels,2019
561,Energy & Fuels,2019
562,Energy & Fuels,2019
563,Energy & Fuels,2019
564,Energy & Fuels,2019
565,Business & Economics,2019
566,Thermodynamics,2019
566,Chemistry,2019
566,Mechanics,2019
566,Physics,2019
567,Polymer Science,2019
568,Biochemistry & Molecular Biology,2019
568,Biophysics,2019
568,Chemistry,2019
568,Computer Science,2019
569,Science & Technology - Other Topics,2019
570,Chemistry,2019
570,Materials Science,2019
571,Engineering,2019
571,Optics,2019
571,Physics,2019
572,Computer Science,2019
572,Engineering,2019
573,Computer Science,2019
573,Engineering,2019
573,Telecommunications,2019
574,Environmental Sciences & Ecology,2019
575,Engineering,2019
575,Water Resources,2019
576,Energy & Fuels,2019
576,Engineering,2019
577,Energy & Fuels,2019
577,Engineering,2019
578,Energy & Fuels,2019
578,Engineering,2019
579,Energy & Fuels,2019
579,Engineering,2019
580,Engineering,2019
580,Materials Science,2019
580,Physics,2019
581,Instruments & Instrumentation,2019
581,Nuclear Science & Technology,2019
581,Physics,2019
582,Mathematics,2019
582,Mechanics,2019
582,Physics,2019
583,Chemistry,2019
584,Chemistry,2019
585,Chemistry,2019
586,Chemistry,2019
587,Chemistry,2019
588,Chemistry,2019
589,Chemistry,2019
590,Chemistry,2019
591,Chemistry,2019
592,Chemistry,2019
593,Chemistry,2019
594,Chemistry,2019
595,Chemistry,2019
596,Chemistry,2019
596,Materials Science,2019
596,Physics,2019
597,Engineering,2019
597,Materials Science,2019
597,Mechanics,2019
598,Electrochemistry,2019
598,Materials Science,2019
599,Engineering,2019
600,Materials Science,2019
600,Physics,2019
601,Chemistry,2019
602,Chemistry,2019
603,Mathematics,2019
604,Materials Science,2019
605,Construction & Building Technology,2019
605,Engineering,2019
605,Materials Science,2019
606,Chemistry,2019
606,Physics,2019
607,Computer Science,2019
607,Mechanics,2019
608,Energy & Fuels,2019
609,Energy & Fuels,2019
610,Energy & Fuels,2019
611,Engineering,2019
612,Chemistry,2019
612,Electrochemistry,2019
612,Energy & Fuels,2019
613,Chemistry,2019
613,Physics,2019
614,Engineering,2019
615,Engineering,2019
616,Materials Science,2019
617,Computer Science,2019
617,Physics,2019
618,Materials Science,2019
618,Physics,2019
619,Engineering,2019
620,Engineering,2019
621,Construction & Building Technology,2019
621,Engineering,2019
621,Materials Science,2019
622,Science & Technology - Other Topics,2019
623,Engineering,2019
624,Thermodynamics,2019
624,Mathematics,2019
624,Mechanics,2019
625,Construction & Building Technology,2019
625,Engineering,2019
626,Energy & Fuels,2019
627,Engineering,2019
627,Materials Science,2019
628,Materials Science,2019
628,Polymer Science,2019
629,Engineering,2019
630,Mathematics,2019
631,Geochemistry & Geophysics,2019
632,Engineering,2019
632,Instruments & Instrumentation,2019
633,Engineering,2019
633,Mechanics,2019
634,Thermodynamics,2019
634,Engineering,2019
635,Engineering,2019
636,Science & Technology - Other Topics,2019
636,Materials Science,2019
637,Social Sciences - Other Topics,2019
638,Engineering,2019
639,Chemistry,2019
640,Physics,2019
641,Engineering,2019
642,Engineering,2019
643,Operations Research & Management Science,2019
644,Energy & Fuels,2019
645,Energy & Fuels,2019
646,Energy & Fuels,2019
647,Engineering,2019
648,Science & Technology - Other Topics,2019
648,Environmental Sciences & Ecology,2019
649,Materials Science,2019
650,Materials Science,2019
651,Energy & Fuels,2019
651,Engineering,2019
652,Energy & Fuels,2019
652,Engineering,2019
653,Energy & Fuels,2019
653,Engineering,2019
654,Energy & Fuels,2019
654,Engineering,2019
655,Computer Science,2019
656,Engineering,2019
657,Engineering,2019
658,Science & Technology - Other Topics,2019
659,Science & Technology - Other Topics,2019
660,Science & Technology - Other Topics,2019
661,Science & Technology - Other Topics,2019
662,Science & Technology - Other Topics,2019
663,Science & Technology - Other Topics,2019
664,Science & Technology - Other Topics,2019
665,Science & Technology - Other Topics,2019
666,Science & Technology - Other Topics,2019
667,Science & Technology - Other Topics,2019
668,Science & Technology - Other Topics,2019
669,Science & Technology - Other Topics,2019
670,Thermodynamics,2019
670,Engineering,2019
671,Engineering,2019
672,Automation & Control Systems,2019
673,Zoology,2019
674,Engineering,2019
674,Mechanics,2019
675,Chemistry,2019
675,Physics,2019
676,Engineering,2019
676,Polymer Science,2019
677,Materials Science,2019
677,Physics,2019
678,Business & Economics,2019
678,Environmental Sciences & Ecology,2019
679,Business & Economics,2019
679,Environmental Sciences & Ecology,2019
680,Engineering,2019
680,Telecommunications,2019
681,Energy & Fuels,2019
681,Engineering,2019
681,Geology,2019
682,Energy & Fuels,2019
682,Engineering,2019
682,Geology,2019
683,Biochemistry & Molecular Biology,2019
683,Biotechnology & Applied Microbiology,2019
684,Physics,2019
685,Physics,2019
686,Mathematics,2019
687,Materials Science,2019
688,Crystallography,2019
689,Mathematics,2019
690,Chemistry,2019
690,Materials Science,2019
690,Physics,2019
691,Computer Science,2019
691,Engineering,2019
691,Operations Research & Management Science,2019
691,Telecommunications,2019
692,Materials Science,2019
693,Electrochemistry,2019
694,Engineering,2019
694,Materials Science,2019
695,Operations Research & Management Science,2019
695,Mathematics,2019
696,Environmental Sciences & Ecology,2019
697,Food Science & Technology,2019
698,Engineering,2019
698,Operations Research & Management Science,2019
699,Biochemistry & Molecular Biology,2019
699,Chemistry,2019
700,Mathematics,2019
701,Chemistry,2019
701,Materials Science,2019
702,Chemistry,2019
702,Materials Science,2019
703,Energy & Fuels,2019
704,Energy & Fuels,2019
705,Energy & Fuels,2019
706,Energy & Fuels,2019
707,Physics,2019
708,Mathematics,2019
709,Chemistry,2019
709,Energy & Fuels,2019
709,Engineering,2019
710,Thermodynamics,2019
710,Engineering,2019
710,Mechanics,2019
711,Energy & Fuels,2019
711,Engineering,2019
712,Energy & Fuels,2019
712,Materials Science,2019
712,Physics,2019
713,Chemistry,2019
714,Chemistry,2019
715,Chemistry,2019
715,Physics,2019
716,Chemistry,2019
716,Engineering,2019
717,Construction & Building Technology,2019
717,Engineering,2019
717,Materials Science,2019
718,Engineering,2019
719,Engineering,2019
720,Computer Science,2019
720,Telecommunications,2019
721,Chemistry,2019
722,Science & Technology - Other Topics,2019
722,Engineering,2019
722,Environmental Sciences & Ecology,2019
723,Science & Technology - Other Topics,2019
723,Engineering,2019
723,Environmental Sciences & Ecology,2019
724,Construction & Building Technology,2019
724,Engineering,2019
724,Materials Science,2019
725,Geology,2019
726,Chemistry,2019
727,Engineering,2019
727,Materials Science,2019
728,Chemistry,2019
728,Physics,2019
729,Chemistry,2019
729,Physics,2019
730,Chemistry,2019
730,Electrochemistry,2019
730,Instruments & Instrumentation,2019
731,Chemistry,2019
732,Chemistry,2019
733,Chemistry,2019
734,Chemistry,2019
735,Polymer Science,2019
736,Engineering,2019
736,Environmental Sciences & Ecology,2019
737,Chemistry,2019
738,Energy & Fuels,2019
739,Environmental Sciences & Ecology,2019
739,"Public, Environmental & Occupational Health",2019
740,Chemistry,2019
740,Science & Technology - Other Topics,2019
740,Materials Science,2019
741,Neurosciences & Neurology,2019
741,Cardiovascular System & Cardiology,2019
742,Physics,2019
743,Biodiversity & Conservation,2019
743,Environmental Sciences & Ecology,2019
744,Electrochemistry,2019
745,Computer Science,2019
746,Computer Science,2019
747,Automation & Control Systems,2019
748,Chemistry,2019
749,Computer Science,2019
750,Computer Science,2019
751,Engineering,2019
752,Engineering,2019
752,Materials Science,2019
752,Physics,2019
753,Physical Geography,2019
753,Geology,2019
754,Science & Technology - Other Topics,2019
755,Science & Technology - Other Topics,2019
756,Construction & Building Technology,2019
756,Engineering,2019
757,Construction & Building Technology,2019
757,Engineering,2019
758,Computer Science,2019
759,Science & Technology - Other Topics,2019
760,Geology,2019
761,Computer Science,2019
762,Construction & Building Technology,2019
762,Engineering,2019
763,Computer Science,2019
763,Engineering,2019
764,Energy & Fuels,2019
764,Engineering,2019
765,Energy & Fuels,2019
765,Engineering,2019
766,Energy & Fuels,2019
766,Engineering,2019
767,Energy & Fuels,2019
767,Nuclear Science & Technology,2019
768,Mathematics,2019
769,Computer Science,2019
769,Engineering,2019
769,Telecommunications,2019
770,Energy & Fuels,2019
770,Engineering,2019
771,Environmental Sciences & Ecology,2019
772,Computer Science,2019
772,Engineering,2019
772,Telecommunications,2019
773,Engineering,2019
774,Materials Science,2019
775,Energy & Fuels,2019
775,Engineering,2019
775,Geology,2019
776,Engineering,2019
776,Water Resources,2019
777,Engineering,2019
777,Telecommunications,2019
778,Engineering,2019
778,Telecommunications,2019
779,Science & Technology - Other Topics,2019
779,Environmental Sciences & Ecology,2019
780,Biotechnology & Applied Microbiology,2019
780,Environmental Sciences & Ecology,2019
781,Thermodynamics,2019
781,Mechanics,2019
782,Geology,2019
783,Chemistry,2019
783,Physics,2019
784,Environmental Sciences & Ecology,2019
784,"Public, Environmental & Occupational Health",2019
784,Microbiology,2019
784,Water Resources,2019
785,Energy & Fuels,2019
785,Engineering,2019
785,Geology,2019
786,Automation & Control Systems,2019
786,Engineering,2019
787,Automation & Control Systems,2019
787,Engineering,2019
788,Environmental Sciences & Ecology,2019
788,Marine & Freshwater Biology,2019
789,Materials Science,2019
789,Metallurgy & Metallurgical Engineering,2019
790,Engineering,2019
790,Telecommunications,2019
791,Engineering,2019
791,Optics,2019
791,Physics,2019
792,Transportation,2019
793,Automation & Control Systems,2019
793,Engineering,2019
793,Mathematics,2019
794,Chemistry,2019
795,Biochemistry & Molecular Biology,2019
795,Chemistry,2019
795,Pharmacology & Pharmacy,2019
796,Science & Technology - Other Topics,2019
796,Engineering,2019
796,Environmental Sciences & Ecology,2019
797,Energy & Fuels,2019
797,Engineering,2019
798,Chemistry,2019
799,Polymer Science,2019
800,Chemistry,2019
800,Materials Science,2019
801,Chemistry,2019
801,Materials Science,2019
802,Environmental Sciences & Ecology,2019
802,Meteorology & Atmospheric Sciences,2019
802,Water Resources,2019
803,Urban Studies,2019
804,Science & Technology - Other Topics,2019
805,Science & Technology - Other Topics,2019
806,Science & Technology - Other Topics,2019
807,Science & Technology - Other Topics,2019
808,Energy & Fuels,2019
809,Mathematics,2019
810,Computer Science,2019
811,Chemistry,2019
811,Science & Technology - Other Topics,2019
811,Materials Science,2019
811,Physics,2019
812,Science & Technology - Other Topics,2019
812,Energy & Fuels,2019
813,Science & Technology - Other Topics,2019
813,Energy & Fuels,2019
814,Mathematics,2019
814,Mechanics,2019
814,Physics,2019
815,Engineering,2019
816,Chemistry,2019
817,Astronomy & Astrophysics,2019
817,Geology,2019
817,Meteorology & Atmospheric Sciences,2019
818,Science & Technology - Other Topics,2019
819,Construction & Building Technology,2019
819,Engineering,2019
819,Materials Science,2019
820,Chemistry,2019
820,Materials Science,2019
820,Metallurgy & Metallurgical Engineering,2019
821,Chemistry,2019
821,Materials Science,2019
821,Metallurgy & Metallurgical Engineering,2019
822,Engineering,2019
823,Engineering,2019
823,Instruments & Instrumentation,2019
824,Thermodynamics,2019
824,Engineering,2019
824,Mechanics,2019
825,Construction & Building Technology,2019
825,Engineering,2019
825,Materials Science,2019
826,Astronomy & Astrophysics,2019
827,Science & Technology - Other Topics,2019
827,Engineering,2019
827,Environmental Sciences & Ecology,2019
828,Chemistry,2019
828,Crystallography,2019
829,Chemistry,2019
829,Physics,2019
830,Chemistry,2019
830,Physics,2019
831,Chemistry,2019
831,Electrochemistry,2019
832,Engineering,2019
833,Chemistry,2019
833,Materials Science,2019
833,Physics,2019
834,Chemistry,2019
834,Science & Technology - Other Topics,2019
834,Materials Science,2019
835,Energy & Fuels,2019
835,Engineering,2019
836,Physics,2019
837,Optics,2019
838,Chemistry,2019
839,Chemistry,2019
840,Engineering,2019
840,Telecommunications,2019
841,Engineering,2019
842,Engineering,2019
843,Thermodynamics,2019
843,Mathematics,2019
843,Mechanics,2019
844,Chemistry,2019
845,Chemistry,2019
846,Engineering,2019
846,Materials Science,2019
847,Energy & Fuels,2019
848,Materials Science,2019
849,Computer Science,2019
849,Engineering,2019
850,Mathematics,2019
851,Computer Science,2019
852,Computer Science,2019
853,Computer Science,2019
854,Optics,2019
855,Optics,2019
856,Engineering,2019
857,Engineering,2019
857,Transportation,2019
858,Engineering,2019
858,Transportation,2019
859,Engineering,2019
859,Transportation,2019
860,Engineering,2019
860,Transportation,2019
861,Engineering,2019
861,Transportation,2019
862,Computer Science,2019
862,Engineering,2019
862,Telecommunications,2019
863,Materials Science,2019
863,Metallurgy & Metallurgical Engineering,2019
864,Computer Science,2019
864,Information Science & Library Science,2019
864,Business & Economics,2019
864,Operations Research & Management Science,2019
864,Medical Informatics,2019
865,Automation & Control Systems,2019
865,Computer Science,2019
866,Computer Science,2019
866,Engineering,2019
867,Computer Science,2019
867,Engineering,2019
868,Computer Science,2019
868,Engineering,2019
869,Computer Science,2019
